Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","788","Tunisie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","18.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","788","Tunisie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","13","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","788","Tunisie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-1.02","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","788","Tunisie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","51","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","788","Tunisie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","10","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","795","Turkménistan","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","12.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","795","Turkménistan","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","100","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","795","Turkménistan","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","795","Turkménistan","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.13","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","795","Turkménistan","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","8.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","795","Turkménistan","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","23","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","792","Turquie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","0.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","792","Turquie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","26","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","792","Turquie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","792","Turquie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-1.79","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","792","Turquie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","18.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","792","Turquie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","24","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","798","Tuvalu","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","798","Tuvalu","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","798","Tuvalu","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","28","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","798","Tuvalu","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","1.24","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","798","Tuvalu","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","798","Tuvalu","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","804","Ukraine","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","-201.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","804","Ukraine","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","6.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","804","Ukraine","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","804","Ukraine","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-1.87","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","804","Ukraine","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","43","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","804","Ukraine","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","17","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","858","Uruguay","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","-109.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","858","Uruguay","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","13","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","858","Uruguay","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","13","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","858","Uruguay","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","1.05","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","858","Uruguay","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","60.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","858","Uruguay","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","32","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","548","Vanuatu","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","87.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","548","Vanuatu","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","548","Vanuatu","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","123","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","548","Vanuatu","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","548","Vanuatu","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","34.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","548","Vanuatu","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","48","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","862","Venezuela (République bolivarienne du)","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","62.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","862","Venezuela (République bolivarienne du)","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","40.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","862","Venezuela (République bolivarienne du)","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","13","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","862","Venezuela (République bolivarienne du)","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-1.27","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","862","Venezuela (République bolivarienne du)","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","8.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","862","Venezuela (République bolivarienne du)","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","195","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","704","Viet Nam","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","8.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","704","Viet Nam","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","65.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","704","Viet Nam","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","704","Viet Nam","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.23","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","704","Viet Nam","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","4.8","E","Valeur estimée",""
